                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7184      1.5000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48                               49                               50                               51                               52                               53                               54                               55                               56                               57                               58                               59                               60 
                    model_number                         star_age                        star_mass                           log_dt                       log_xmstar                     log_abs_mdot                        num_zones                   mass_conv_core                     conv_mx1_top                     conv_mx1_bot                     conv_mx2_top                     conv_mx2_bot                          mx1_top                          mx1_bot                          mx2_top                          mx2_bot                       epsnuc_M_1                       epsnuc_M_2                       epsnuc_M_3                       epsnuc_M_4                       epsnuc_M_5                       epsnuc_M_6                       epsnuc_M_7                       epsnuc_M_8                     he_core_mass                      c_core_mass                      o_core_mass                     si_core_mass                     fe_core_mass           neutron_rich_core_mass                           log_LH                          log_LHe                           log_LZ                         log_Lnuc                         log_Teff                       luminosity                            log_L                            log_R                            log_g                          gravity                     log_center_T                   log_center_Rho                     log_center_P                        center_mu                        center_ye                      center_abar                        center_h1                       center_he4                       center_c12                       center_o16                      surface_c12                      surface_o16                    total_mass_h1                   total_mass_he4                               pp                              cno                         tri_alfa                v_div_csound_surf                      num_retries                      num_backups 
                             780          3.1978285351764673E+004          1.5000000000000000E+001          1.9744489763142647E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              719          0.0000000000000000E+000          9.9999960610911376E-001          9.9999749670903459E-001          9.9999999856916022E-001          9.9999999285760055E-001          9.9999960610911376E-001          9.9999749670903459E-001          9.9999999856916022E-001          9.9999999285760055E-001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -3.5243520594813688E-001         -4.7048991014589831E+001         -1.5778498511135322E+001         -3.5243520594813671E-001          4.2910126080748565E+000          2.6718446622476171E+004          4.4268112051920774E+000          1.1546392228989519E+000          3.3047021666709022E+000          2.0169826696218433E+003          7.1937391808405042E+000         -3.5502632608077657E-002          1.5317492900881007E+001          6.1992498223102932E-001          8.5000496171599882E-001          1.2966439828032410E+000          6.9999999055119499E-001          2.7997020491979674E-001          3.4415752889291446E-003          9.3604466061075146E-003          3.4416106108120302E-003          9.3604466091399777E-003          1.0499999990659457E+001          4.1995530366405127E+000         -7.2291544153921583E-001         -5.9360509193428468E-001         -4.7048991014589831E+001         -8.8155909965438168E-007                                0                                0 
                             785          3.2452215791405375E+004          1.5000000000000000E+001          1.9783595431733918E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              725          0.0000000000000000E+000          9.9999964987465673E-001          9.9999781224887485E-001          9.9999999875566092E-001          9.9999999374147619E-001          9.9999964987465673E-001          9.9999781224887485E-001          9.9999999875566092E-001          9.9999999374147619E-001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -1.3963632904007814E-001         -4.6375595861012052E+001         -1.5477468515471340E+001         -1.3963632904007794E-001          4.2990345118973838E+000          2.7037214208269503E+004          4.4319619418441887E+000          1.1411707835799536E+000          3.3316390453088993E+000          2.1460460917991395E+003          7.2060301766528596E+000         -1.4361794252722355E-003          1.5364055790420380E+001          6.1992498493884274E-001          8.5000495887745398E-001          1.2966439915665695E+000          6.9999998538422059E-001          2.7997020677904233E-001          3.4415462581428567E-003          9.3604466029938264E-003          3.4416106108120302E-003          9.3604466091399777E-003          1.0499999987211439E+001          4.1995530375157726E+000         -5.7599884933615808E-001         -3.3763738121780940E-001         -4.6375595861012052E+001         -8.4147317215518469E-007                                0                                0 
                             790          3.2930639113105368E+004          1.5000000000000000E+001          1.9825398748161727E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              730          0.0000000000000000E+000          9.9999970159757123E-001          9.9999808958379299E-001          9.9999999887999480E-001          9.9999999452098032E-001          9.9999970159757123E-001          9.9999808958379299E-001          9.9999999887999480E-001          9.9999999452098032E-001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          7.9750381068386264E-002         -4.5712923029384136E+001         -1.5653559774527022E+001          7.9750381068386347E-002          4.3069925182104276E+000          2.7337177202905128E+004          4.4367536679313906E+000          1.1276506339974659E+000          3.3586793444738743E+000          2.2839118848807566E+003          7.2182146475815392E+000          3.2359601869850332E-002          1.5410239592230282E+001          6.1992498952316177E-001          8.5000495401116871E-001          1.2966440066051044E+000          6.9999997668186187E-001          2.7997020993066646E-001          3.4414944053054604E-003          9.3604465968186827E-003          3.4416106108120302E-003          9.3604466091399777E-003          1.0499999981983295E+001          4.1995530390178093E+000         -4.1928594684913761E-001         -8.5784556258893252E-002         -4.5712923029384136E+001         -8.0273909527986816E-007                                0                                0 
                             795          3.3413950932493179E+004          1.5000000000000000E+001          1.9871522396116703E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              736          0.0000000000000000E+000          9.9999973790307850E-001          9.9999833065077914E-001          9.9999999906649562E-001          9.9999999519861293E-001          9.9999973790307850E-001          9.9999833065077914E-001          9.9999999906649562E-001          9.9999999519861293E-001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.0327439179936067E-001         -4.5060671504964148E+001         -1.4875408524143378E+001          3.0327439179936094E-001          4.3148863163712932E+000          2.7618051461467305E+004          4.4411930345111053E+000          1.1140827209655926E+000          3.3858151705376209E+000          2.4311691183897456E+003          7.2302951707931431E+000          6.5901568104891506E-002          1.5456063616033006E+001          6.1992499735715234E-001          8.5000494563846862E-001          1.2966440325310380E+000          6.9999996186416802E-001          2.7997021523106164E-001          3.4414025937005589E-003          9.3604465847026887E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499999973800664E+001          4.1995530415757552E+000         -2.5333449420275378E-001          1.6206302194754171E-001         -4.5060671504964148E+001         -7.6484291294133745E-007                                0                                0 
                             800          3.3902671115278194E+004          1.5000000000000000E+001          1.9920862216501900E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              743          0.0000000000000000E+000          9.9999976724588568E-001          9.9999854466331806E-001          9.9999999919082949E-001          9.9999999580002463E-001          9.9999976724588568E-001          9.9999854466331806E-001          9.9999999919082949E-001          9.9999999580002463E-001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.2899829555216649E-001         -4.4418337458182265E+001         -9.8999999999999986E+001          5.2899829555216626E-001          4.3227179265547049E+000          2.7879577419827692E+004          4.4452861867276985E+000          1.1004660767070651E+000          3.4130484590546759E+000          2.5885017269018881E+003          7.2422780114576826E+000          9.9210146178807704E-002          1.5501550164519463E+001          6.1992501080732987E-001          8.5000493122500276E-001          1.2966440772780981E+000          6.9999993648416947E-001          2.7997022407964706E-001          3.4412413427801426E-003          9.3604465611675011E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499999960645566E+001          4.1995530459008439E+000         -7.9205988879076275E-002          4.0608848997795832E-001         -4.4418337458182265E+001         -7.2857309483010798E-007                                0                                0 
                             805          3.4397309392440759E+004          1.5000000000000000E+001          1.9974937684884797E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              746          0.0000000000000000E+000          9.9999979907537151E-001          9.9999872974141424E-001          9.9999999928407990E-001          9.9999999632371894E-001          9.9999979907537151E-001          9.9999872974141424E-001          9.9999999928407990E-001          9.9999999632371894E-001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          7.5540002522565197E-001         -4.3785563755915284E+001         -1.5051499783199059E+001          7.5540002522565208E-001          4.3304865228198972E+000          2.8121283815616895E+004          4.4490351435636839E+000          1.0868033625946734E+000          3.4403738872794594E+000          2.7566008598259132E+003          7.2541672038736893E+000          1.3230520681419686E-001          1.5546729889629040E+001          6.1992507862875357E-001          8.5000490645659321E-001          1.2966441543994642E+000          6.9999989292652220E-001          2.7997023874507060E-001          3.4409603303823914E-003          9.3604465158881409E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499999939055334E+001          4.1995530531631884E+000          1.0163376254686139E-001          6.4641364017511382E-001         -4.3785563755915284E+001         -6.9299619583578153E-007                                0                                0 
                             810          3.4898463052024446E+004          1.5000000000000000E+001          2.0034367053853495E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              754          0.0000000000000000E+000          9.9999981598478571E-001          9.9999889161865430E-001          9.9999999937733020E-001          9.9999999678563312E-001          9.9999981598478571E-001          9.9999889161865430E-001          9.9999999937733020E-001          9.9999999678563312E-001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          9.8142849606480509E-001         -4.3161798730439280E+001         -9.8999999999999986E+001          9.8142849606480509E-001          4.3381939627936816E+000          2.8343075952976538E+004          4.4524469805943481E+000          1.0730944011624375E+000          3.4677918101439311E+000          2.9362417540559391E+003          7.2659716774238747E+000          1.6520328788218289E-001          1.5591624152693234E+001          6.1992507361457405E-001          8.5000486402341369E-001          1.2966442869382004E+000          6.9999981820834067E-001          2.7997026288350763E-001          3.4404741199629846E-003          9.3604464295475327E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499999903094215E+001          4.1995530652777964E+000          2.8761661980756231E-001          8.8321932148530191E-001         -4.3161798730439280E+001         -6.5832366012274267E-007                                0                                0 
                             815          3.5406719176793122E+004          1.5000000000000000E+001          2.0096239697855092E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              760          0.0000000000000000E+000          9.9999983786755731E-001          9.9999903373178434E-001          9.9999999947058060E-001          9.9999999718523502E-001          9.9999983786755731E-001          9.9999903373178434E-001          9.9999999947058060E-001          9.9999999718523502E-001          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001          1.2523954787484209E+032         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.2063378851100699E+000         -4.2546525393788642E+001         -9.8999999999999986E+001          1.2063378851100697E+000          4.3458404940823128E+000          2.8544599467152460E+004          4.4555239534409354E+000          1.0593398250084691E+000          3.4953009624518678E+000          3.1282464648425266E+003          7.2777007967488228E+000          1.9792107542359597E-001          1.5636256766713741E+001          6.1992518627924542E-001          8.5000479160971720E-001          1.2966445138498823E+000          6.9999969031712106E-001          2.7997030234064046E-001          3.4396385418662685E-003          9.3604462662754476E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499999842625732E+001          4.1995530853569853E+000          4.7717706841191926E-001          1.1166586734434638E+000         -4.2546525393788642E+001         -6.2482613331286588E-007                                0                                0 
                             820          3.5922688620314955E+004          1.5000000000000000E+001          2.0163893828513757E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              764          0.0000000000000000E+000          9.9999986372901450E-001          9.9999915754409263E-001          9.9999999953274754E-001          9.9999999754293722E-001          9.9999986372901450E-001          9.9999915754409263E-001          9.9999999953274754E-001          9.9999999754293722E-001          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001          5.6732649680052938E+032         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4296310405949906E+000         -4.1939211739462927E+001         -1.3972318537151434E+001          1.4296310405949908E+000          4.3534263320208542E+000          2.8725760795964463E+004          4.4582715397141524E+000          1.0455419422679926E+000          3.5228967279328209E+000          3.3334713581493525E+003          7.2893628378168094E+000          2.3046436965792902E-001          1.5680647979470811E+001          6.1992525753667860E-001          8.5000466857438817E-001          1.2966449006484999E+000          6.9999947211726443E-001          2.7997036637942962E-001          3.4382116712589131E-003          9.3604459599178815E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499999740401464E+001          4.1995531184267092E+000          6.6887472729144970E-001          1.3468856096148862E+000         -4.1939211739462927E+001         -5.9227548920137293E-007                                0                                0 
                             825          3.6447073891243213E+004          1.5000000000000000E+001          2.0236502512252774E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              775          0.0000000000000000E+000          9.9999987964375725E-001          9.9999926546829987E-001          9.9999999959491437E-001          9.9999999785420635E-001          9.9999987964375725E-001          9.9999926546829987E-001          9.9999999959491437E-001          9.9999999785420635E-001          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001          1.1754626993894930E+033         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.6509774149692167E+000         -4.1339308631722112E+001         -1.4148409796207115E+001          1.6509774149692169E+000          4.3609511550297038E+000          2.8886391984306487E+004          4.4606933002671605E+000          1.0317031765267979E+000          3.5505742594152108E+000          3.5528286261616277E+003          7.3009701580394886E+000          2.6283174635661671E-001          1.5724811638315169E+001          6.1992545464365578E-001          8.5000446045790679E-001          1.2966455570988362E+000          6.9999910117992448E-001          2.7997046953244237E-001          3.4357892159755958E-003          9.3604453891026670E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499999567167110E+001          4.1995531725514939E+000          8.6141451713077488E-001          1.5740429519587156E+000         -4.1339308631722112E+001         -5.6054039085478759E-007                                0                                0 
                             830          3.6980797664017482E+004          1.5000000000000000E+001          2.0315822899779405E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              781          0.0000000000000000E+000          9.9999988809846430E-001          9.9999935959049013E-001          9.9999999965708131E-001          9.9999999812848472E-001          9.9999988809846430E-001          9.9999935959049013E-001          9.9999999965708131E-001          9.9999999812848472E-001          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001          1.7999212192306317E+033         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8702367237295634E+000         -4.0745964334907697E+001         -1.3370258545823472E+001          1.8702367237295638E+000          4.3684173483769193E+000          2.9026450209909613E+004          4.4627939270299981E+000          1.0178211032137854E+000          3.5783384060412353E+000          3.7873758539241999E+003          7.3125436152422179E+000          2.9502052161640346E-001          1.5768769972524236E+001          6.1992578855014135E-001          8.5000410980072061E-001          1.2966466669351118E+000          6.9999847261581538E-001          2.7997063435187769E-001          3.4316964500890864E-003          9.3604443316220344E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499999273376526E+001          4.1995532606002071E+000          1.0536841983352898E+000          1.7983444598040064E+000         -4.0745964334907697E+001         -5.2969886173590655E-007                                0                                0 
                             835          3.7524668001175291E+004          1.5000000000000000E+001          2.0398457906404772E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              789          0.0000000000000000E+000          9.9999990550521434E-001          9.9999944136217811E-001          9.9999999968816478E-001          9.9999999836604325E-001          9.9999990550521434E-001          9.9999944136217811E-001          9.9999999968816478E-001          9.9999999836604325E-001          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001          2.5673444274878529E+033         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.0872309788842256E+000         -4.0158502249848695E+001         -1.3370258545823472E+001          2.0872309788842260E+000          4.3758243149981793E+000          2.9145811387365793E+004          4.4645761501049623E+000          1.0038982815087483E+000          3.6061840494513100E+000          4.0381648990812046E+003          7.3241028358814937E+000          3.2699204110808894E-001          1.5812512801958700E+001          6.1992630753079980E-001          8.5000352136873458E-001          1.2966485360190789E+000          6.9999741106536961E-001          2.7997089503557115E-001          3.4248141443432101E-003          9.3604423826046286E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499998775615449E+001          4.1995534028416728E+000          1.2445199716181767E+000          2.0198850717878605E+000         -4.0158502249848695E+001         -4.9987314417071490E-007                                0                                0 
                             840          3.8079490388855338E+004          1.5000000000000000E+001          2.0488404281111929E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              793          0.0000000000000000E+000          9.9999991793860721E-001          9.9999951276735055E-001          9.9999999973479003E-001          9.9999999857485966E-001          9.9999991793860721E-001          9.9999951276735055E-001          9.9999999973479003E-001          9.9999999857485966E-001          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001          3.2903423767769732E+033         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.3017444755301186E+000         -3.9576191793356422E+001         -1.2847379800543134E+001          2.3017444755301191E+000          4.3831670584700850E+000          2.9243996358043220E+004          4.4660367211466614E+000          9.8994308008578691E-001          3.6340944522972323E+000          4.3062025351807761E+003          7.3356756273510300E+000          3.5866589352420369E-001          1.5855997652014278E+001          6.1992725600715148E-001          8.5000253784774638E-001          1.2966516721831449E+000          6.9999562390491277E-001          2.7997130192641301E-001          3.4132919764177988E-003          9.3604388054300026E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499997934041378E+001          4.1995536307398069E+000          1.4326267464523226E+000          2.2386749160404715E+000         -3.9576191793356422E+001         -4.7087123485021314E-007                                0                                0 
                             845          3.8646461679490640E+004          1.5000000000000000E+001          2.0585523372640115E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              801          0.0000000000000000E+000          9.9999992539864291E-001          9.9999957463139877E-001          9.9999999976587362E-001          9.9999999875833734E-001          9.9999992539864291E-001          9.9999957463139877E-001          9.9999999976587362E-001          9.9999999875833734E-001          0.0000000000000000E+000          0.0000000000000000E+000          1.0667138324979372E+032          4.1352616969757425E+033         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.5136232208000528E+000         -3.8997753489528520E+001         -9.8999999999999986E+001          2.5136232208000528E+000          4.3904440655086816E+000          2.9320373034219087E+004          4.4671694914012976E+000          9.7595545113591120E-001          3.6620697101969841E+000          4.5927172630661134E+003          7.3473061412231502E+000          3.8991933942065710E-001          1.5899167022669406E+001          6.1992889310131927E-001          8.5000089911440913E-001          1.2966569201959777E+000          6.9999262147632246E-001          2.7997192627775624E-001          3.3940679138989354E-003          9.3604322540630936E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499996514213246E+001          4.1995539924120564E+000          1.6165575649018147E+000          2.4547637925489196E+000         -3.8997753489528520E+001         -4.4274159233863875E-007                                0                                0 
                             850          3.9227119371959190E+004          1.5000000000000000E+001          2.0693003225830804E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              807          0.0000000000000000E+000          9.9999993683736432E-001          9.9999962905436957E-001          9.9999999979695720E-001          9.9999999891711888E-001          9.9999993683736432E-001          9.9999962905436957E-001          9.9999999979695720E-001          9.9999999891711888E-001          0.0000000000000000E+000          0.0000000000000000E+000          5.6732649680052275E+032          4.9049268648347528E+033         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.7226310049782514E+000         -3.8421428898135815E+001         -1.2467168558831528E+001          2.7226310049782514E+000          4.3976506986018205E+000          2.9373436468643013E+004          4.4679547586461723E+000          9.6193481857207064E-001          3.6901109753246648E+000          4.8990398860455489E+003          7.3590599141034412E+000          4.2055574326158601E-001          1.5941924043553840E+001          6.1993156318408726E-001          8.4999817525238375E-001          1.2966656860613017E+000          6.9998758318531384E-001          2.7997286258257204E-001          3.3620771996723453E-003          9.3604202509872322E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499994123892941E+001          4.1995545595875763E+000          1.7944589848811725E+000          2.6681068177563305E+000         -3.8421428898135815E+001         -4.1535529497388763E-007                                0                                0 
                             855          3.9823540246481862E+004          1.5000000000000000E+001          2.0816285664278422E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              814          0.0000000000000000E+000          9.9999994131338554E-001          9.9999967578590487E-001          9.9999999982804066E-001          9.9999999905791115E-001          9.9999994131338554E-001          9.9999967578590487E-001          9.9999999982804066E-001          9.9999999905791115E-001          0.0000000000000000E+000          0.0000000000000000E+000          1.1022715326210668E+033          5.7095770865228423E+033         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9284074936899267E+000         -3.7844506193586938E+001         -1.2944289813551190E+001          2.9284074936899267E+000          4.4047799989800849E+000          2.9400492210697274E+004          4.4683546012489046E+000          9.4787613911690793E-001          3.7182283342349907E+000          5.2267091571372839E+003          7.3710337791681466E+000          4.5024289186767680E-001          1.5984080334710045E+001          6.1993603867340707E-001          8.4999365512024261E-001          1.2966803136210925E+000          6.9997913063985229E-001          2.7997422430526742E-001          3.3089367644149634E-003          9.3603981711338109E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499990107325637E+001          4.1995554355487297E+000          1.9639115268117908E+000          2.8785197982689743E+000         -3.7844506193586938E+001         -3.8856213143919604E-007                                0                                0 
                             860          4.0438608620664563E+004          1.5000000000000000E+001          2.0957943514142396E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              823          0.0000000000000000E+000          9.9999994976809281E-001          9.9999971680749877E-001          9.9999999984358245E-001          9.9999999918007576E-001          9.9999994976809281E-001          9.9999971680749877E-001          9.9999999984358245E-001          9.9999999918007576E-001          0.0000000000000000E+000          0.0000000000000000E+000          1.7184696834687411E+033          6.5686198099574375E+033         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.1303377244623598E+000         -3.7262773001587000E+001         -9.8999999999999986E+001          3.1303377244623598E+000          4.4118197219181283E+000          2.9396789413575745E+004          4.4682999012928795E+000          9.3376934326280880E-001          3.7464419259431887E+000          5.5775301416611501E+003          7.3833687501392609E+000          4.7846728403360095E-001          1.6025346195434551E+001          6.1994349507613200E-001          8.4998616309485164E-001          1.2967047077252674E+000          6.9996494968243450E-001          2.7997612806445854E-001          3.2207871538994237E-003          9.3603571836641166E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499983370187499E+001          4.1995567618583305E+000          2.1217678297126574E+000          3.0855220889392201E+000         -3.7262773001587000E+001         -3.6215882842772468E-007                                0                                0 
                             865          4.1076599675625825E+004          1.5000000000000000E+001          2.1129868868359645E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              832          0.0000000000000000E+000          9.9999995623345694E-001          9.9999975244076633E-001          9.9999999986689503E-001          9.9999999928714445E-001          9.9999995623345694E-001          9.9999975244076633E-001          9.9999999986689503E-001          9.9999999928714445E-001          0.0000000000000000E+000          0.0000000000000000E+000          2.3920075503774102E+033          7.3542507627591641E+033         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.3274246271761663E+000         -3.6669069155614132E+001         -9.8999999999999986E+001          3.3274246271761663E+000          4.4187506596777393E+000          2.9354381396820383E+004          4.4676729326517455E+000          9.1959398342302034E-001          3.7747926456227656E+000          5.9537781186718694E+003          7.3962623187228882E+000          5.0443928487340139E-001          1.6065256622788425E+001          6.1995609750570280E-001          8.4997376657883994E-001          1.2967453286378594E+000          6.9994118534328942E-001          2.7997866976799834E-001          3.0748768598096920E-003          9.3602798387971090E-003          3.4416106108120293E-003          9.3604466091399777E-003          1.0499972091386931E+001          4.1995587206832088E+000          2.2641807461089867E+000          3.2881577893090399E+000         -3.6669069155614132E+001         -3.3589475654994643E-007                                0                                0 
